IDSubtitle	MovieName	MovieYear	LanguageName	ISO639	SubAddDate	ImdbID	SubFormat	SubSumCD	MovieReleaseName	MovieFPS	SeriesSeason	SeriesEpisode	SeriesIMDBParent	MovieKind	URL
9481904	"Pip and Posy" The Duckling Picture	2021	German	de	2023-03-28 09:41:31	14996624	srt	1	dTV KIKA color	25.000	1	8	14584834	tv	http://www.opensubtitles.org/subtitles/9481904/pip-and-posy-the-duckling-picture-de
9481905	"Pip and Posy" Big Bad Kriumska	2021	German	de	2023-03-28 09:41:59	14996834	srt	1	dTV KIKA color	25.000	1	9	14584834	tv	http://www.opensubtitles.org/subtitles/9481905/pip-and-posy-big-bad-kriumska-de
9481906	Murder at the Vanities	1934	Spanish	es	2023-03-28 09:42:00	25529	srt	1	Murder at the vanities 1934 720p BR x264  YTS.AM	23.980	0	0	0	movie	http://www.opensubtitles.org/subtitles/9481906/murder-at-the-vanities-es
9481907	"Pip and Posy" Mega Den	2021	German	de	2023-03-28 09:42:27	15856220	srt	1	dTV KIKA color	25.000	1	10	14584834	tv	http://www.opensubtitles.org/subtitles/9481907/pip-and-posy-mega-den-de
9481908	"Pip and Posy" Keep or Go	2021	German	de	2023-03-28 09:47:58	15856246	srt	1	dTV KIKA color	25.000	1	11	14584834	tv	http://www.opensubtitles.org/subtitles/9481908/pip-and-posy-keep-or-go-de
9481909	"Pip and Posy" Oops Froggy	2021	German	de	2023-03-28 09:48:19	15856266	srt	1	dTV KIKA color	25.000	1	12	14584834	tv	http://www.opensubtitles.org/subtitles/9481909/pip-and-posy-oops-froggy-de
9481910	"Pip and Posy" Pyjama Day	2021	German	de	2023-03-28 09:48:54	15856276	srt	1	dTV KIKA color	25.000	1	13	14584834	tv	http://www.opensubtitles.org/subtitles/9481910/pip-and-posy-pyjama-day-de
9481911	"Pip and Posy" Silly Hats	2021	German	de	2023-03-28 09:49:20	15856302	srt	1	dTV KIKA color	25.000	1	14	14584834	tv	http://www.opensubtitles.org/subtitles/9481911/pip-and-posy-silly-hats-de
9481912	"Pip and Posy" The Lost Frog	2021	German	de	2023-03-28 09:49:50	15894916	srt	1	dTV KIKA color	25.000	1	15	14584834	tv	http://www.opensubtitles.org/subtitles/9481912/pip-and-posy-the-lost-frog-de
9481913	"Pip and Posy" Bob Balloon	2021	German	de	2023-03-28 09:50:15	15394974	srt	1	dTV KIKA color	25.000	1	16	14584834	tv	http://www.opensubtitles.org/subtitles/9481913/pip-and-posy-bob-balloon-de
9481914	"Pip and Posy" King Posy	2021	German	de	2023-03-28 09:50:48	15394992	srt	1	dTV KIKA color	25.000	1	17	14584834	tv	http://www.opensubtitles.org/subtitles/9481914/pip-and-posy-king-posy-de
9481915	"Pip and Posy" Roller Skates	2021	German	de	2023-03-28 09:51:15	15895414	srt	1	dTV KIKA color	25.000	1	18	14584834	tv	http://www.opensubtitles.org/subtitles/9481915/pip-and-posy-roller-skates-de
9481916	"Pip and Posy" Too Loud Zac	2021	German	de	2023-03-28 09:51:43	15895492	srt	1	dTV KIKA color	25.000	1	19	14584834	tv	http://www.opensubtitles.org/subtitles/9481916/pip-and-posy-too-loud-zac-de
9481917	"Pip and Posy" Dragon Tale	2021	German	de	2023-03-28 09:52:09	14960306	srt	1	dTV KIKA color	25.000	1	20	14584834	tv	http://www.opensubtitles.org/subtitles/9481917/pip-and-posy-dragon-tale-de
9481918	"The Watchful Eye" Hale Fellow Well Met		English	en	2023-03-28 09:54:25	22013606	srt	1	 The.Watchful.Eye.S01E10.720p.WEB.H264-CAKES	23.976	1	10	15422758	tv	http://www.opensubtitles.org/subtitles/9481918/the-watchful-eye-hale-fellow-well-met-en
9481919	"The Watchful Eye" Hale Fellow Well Met		English	en	2023-03-28 09:54:29	22013606	srt	1	 The.Watchful.Eye.S01E10.720p.WEB.H264-CAKES	23.976	1	10	15422758	tv	http://www.opensubtitles.org/subtitles/9481919/the-watchful-eye-hale-fellow-well-met-en
9481920	Mae Martin: SAP	2023	Finnish	fi	2023-03-28 09:56:12	26931899	srt	1	Mae.Martin.SAP.2023.1080p.WEB.h264-ETHEL	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/9481920/mae-martin-sap-fi
9481921	"Baby" San Valentino	2020	Finnish	fi	2023-03-28 09:56:22	11277912	srt	1	Baby.S03E01.Valentines.Day.720p.NF.WEB-DL.DDP5.1.H.264-NTb	0.000	3	1	7645192	tv	http://www.opensubtitles.org/subtitles/9481921/baby-san-valentino-fi
9481922	"Baby" 26 aprile 1915	2020	Finnish	fi	2023-03-28 09:56:30	11721108	srt	1	Baby.S03E02.April.26th.1915.720p.NF.WEB-DL.DDP5.1.H.264-NTb	0.000	3	2	7645192	tv	http://www.opensubtitles.org/subtitles/9481922/baby-26-aprile-1915-fi
9481923	"Baby" Esprimi un desiderio	2020	Finnish	fi	2023-03-28 09:56:33	11721140	srt	1	Baby.S03E03.Make.a.Wish.720p.NF.WEB-DL.DDP5.1.H.264-NTb	0.000	3	3	7645192	tv	http://www.opensubtitles.org/subtitles/9481923/baby-esprimi-un-desiderio-fi
9481924	"Baby" Niente più segreti	2020	Finnish	fi	2023-03-28 09:56:37	11721164	srt	1	Baby.S03E04.No.More.Secrets.720p.NF.WEB-DL.DDP5.1.H.264-NTb	0.000	3	4	7645192	tv	http://www.opensubtitles.org/subtitles/9481924/baby-niente-piu-segreti-fi
9481925	"Baby" 100 giorni	2020	Finnish	fi	2023-03-28 09:56:45	11721232	srt	1	Baby.S03E05.100.Days.720p.NF.WEB-DL.DDP5.1.H.264-NTb	0.000	3	5	7645192	tv	http://www.opensubtitles.org/subtitles/9481925/baby-100-giorni-fi
9481926	"Baby" Oltre l'acquario	2020	Finnish	fi	2023-03-28 09:56:49	11721260	srt	1	Baby.S03E06.Beyond.the.Aquarium.720p.NF.WEB-DL.DDP5.1.H.264-NTb	0.000	3	6	7645192	tv	http://www.opensubtitles.org/subtitles/9481926/baby-oltre-l-acquario-fi
9481927	"Pip and Posy" Bug Hotel	2021	German	de	2023-03-28 09:57:00	15896716	srt	1	dTV KIKA color	25.000	1	21	14584834	tv	http://www.opensubtitles.org/subtitles/9481927/pip-and-posy-bug-hotel-de
9481928	"Pip and Posy" Pancake Pals	2021	German	de	2023-03-28 09:57:27	15897132	srt	1	dTV KIKA color	25.000	1	22	14584834	tv	http://www.opensubtitles.org/subtitles/9481928/pip-and-posy-pancake-pals-de
9481929	"Pip and Posy" Fun and Games	2021	German	de	2023-03-28 09:57:50	15899356	srt	1	dTV KIKA color	25.000	1	23	14584834	tv	http://www.opensubtitles.org/subtitles/9481929/pip-and-posy-fun-and-games-de
9481930	"Pip and Posy" Rainbow Treasure Hunters	2021	German	de	2023-03-28 09:58:15	15899734	srt	1	dTV KIKA color	25.000	1	24	14584834	tv	http://www.opensubtitles.org/subtitles/9481930/pip-and-posy-rainbow-treasure-hunters-de
9481931	"Pip and Posy" Wizards Picnic	2021	German	de	2023-03-28 09:58:45	15899704	srt	1	dTV KIKA color	25.000	1	25	14584834	tv	http://www.opensubtitles.org/subtitles/9481931/pip-and-posy-wizards-picnic-de
9481932	"Pip and Posy" Swapsies	2021	German	de	2023-03-28 09:59:15	15395074	srt	1	dTV KIKA color	25.000	1	26	14584834	tv	http://www.opensubtitles.org/subtitles/9481932/pip-and-posy-swapsies-de
9481933	"Pip and Posy" Pip vs Posy	2021	German	de	2023-03-28 09:59:40	15900974	srt	1	dTV KIKA color	25.000	1	27	14584834	tv	http://www.opensubtitles.org/subtitles/9481933/pip-and-posy-pip-vs-posy-de
9481934	"Pip and Posy" Night Pip	2021	German	de	2023-03-28 10:00:07	15901200	srt	1	dTV KIKA color	25.000	1	28	14584834	tv	http://www.opensubtitles.org/subtitles/9481934/pip-and-posy-night-pip-de
9481935	"Pip and Posy" Croc Attack	2021	German	de	2023-03-28 10:00:33	15903764	srt	1	dTV KIKA color	25.000	1	29	14584834	tv	http://www.opensubtitles.org/subtitles/9481935/pip-and-posy-croc-attack-de
9481936	Rue de l'Estrapade	1953	Portuguese (BR)	pb	2023-03-28 10:00:51	46255	srt	1	Rue_de_LEstrapade_(1953)_mp4_1h38m00s	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/9481936/rue-de-l-estrapade-pb
9481937	"Pip and Posy" Rrroarsome	2021	German	de	2023-03-28 10:01:04	15904634	srt	1	dTV KIKA color	25.000	1	30	14584834	tv	http://www.opensubtitles.org/subtitles/9481937/pip-and-posy-rrroarsome-de
9481938	Aftersun	2022	Hungarian	hu	2023-03-28 10:01:44	19770238	srt	1	Aftersun.2022.1080p.BluRay.x264-SCARE	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/9481938/aftersun-hu
9481939	"Mocro maffia" We zijn geen snitches	2022	Spanish (EU)	sp	2023-03-28 10:05:35	16452426	srt	1	Mocro.Maffia.S04E07.1080p.WEBDL.[Dutch].[FlyingDutchman].mkv	24.000	4	7	8810204	tv	http://www.opensubtitles.org/subtitles/9481939/mocro-maffia-we-zijn-geen-snitches-sp
9481940	"Quantum Leap" The Friendly Skies	2023	English	en	2023-03-28 10:06:16	22682776	srt	1	 Quantum.Leap.2022.S01E17.720p.WEB.h264-ELEANOR	23.976	1	17	17043230	tv	http://www.opensubtitles.org/subtitles/9481940/quantum-leap-the-friendly-skies-en
9481941	"Quantum Leap" The Friendly Skies	2023	English	en	2023-03-28 10:06:27	22682776	srt	1	 Quantum.Leap.2022.S01E17.720p.WEB.h264-ELEANOR	23.976	1	17	17043230	tv	http://www.opensubtitles.org/subtitles/9481941/quantum-leap-the-friendly-skies-en
9481942	"Pip and Posy" Star Search	2021	German	de	2023-03-28 10:08:11	15905268	srt	1	dTV KIKA color	25.000	1	31	14584834	tv	http://www.opensubtitles.org/subtitles/9481942/pip-and-posy-star-search-de
9481943	"Pip and Posy" Join the Club	2021	German	de	2023-03-28 10:08:31	15905982	srt	1	dTV KIKA color	25.000	1	32	14584834	tv	http://www.opensubtitles.org/subtitles/9481943/pip-and-posy-join-the-club-de
9481944	Reipu zonbi: Lust of the dead 3	2013	Italian	it	2023-03-28 10:08:57	2769158	ssa	1	Reipu zonbi: Lust of the dead 3	0.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/9481944/reipu-zonbi-lust-of-the-dead-3-it
9481945	"Pip and Posy" Robo Posy	2021	German	de	2023-03-28 10:08:57	15906216	srt	1	dTV KIKA color	25.000	1	33	14584834	tv	http://www.opensubtitles.org/subtitles/9481945/pip-and-posy-robo-posy-de
9481946	"Pip and Posy" Jamila Day	2021	German	de	2023-03-28 10:09:23	15906138	srt	1	dTV KIKA color	25.000	1	34	14584834	tv	http://www.opensubtitles.org/subtitles/9481946/pip-and-posy-jamila-day-de
9481947	"Pip and Posy" Wiggle for the Win	2021	German	de	2023-03-28 10:09:50	15906126	srt	1	dTV KIKA color	25.000	1	35	14584834	tv	http://www.opensubtitles.org/subtitles/9481947/pip-and-posy-wiggle-for-the-win-de
9481948	"Pip and Posy" Bad Luck Zac	2021	German	de	2023-03-28 10:10:12	15906674	srt	1	dTV KIKA color	25.000	1	36	14584834	tv	http://www.opensubtitles.org/subtitles/9481948/pip-and-posy-bad-luck-zac-de
9481949	"Pip and Posy" Frankie's Funny Food	2021	German	de	2023-03-28 10:10:35	15906680	srt	1	dTV KIKA color	25.000	1	37	14584834	tv	http://www.opensubtitles.org/subtitles/9481949/pip-and-posy-frankie-s-funny-food-de
9481950	"Pip and Posy" Lucky Stick	2021	German	de	2023-03-28 10:11:02	15906732	srt	1	dTV KIKA color	25.000	1	38	14584834	tv	http://www.opensubtitles.org/subtitles/9481950/pip-and-posy-lucky-stick-de
9481951	"Pip and Posy" Perfect for Pip	2021	German	de	2023-03-28 10:11:33	15906678	srt	1	dTV KIKA color	25.000	1	39	14584834	tv	http://www.opensubtitles.org/subtitles/9481951/pip-and-posy-perfect-for-pip-de
9481952	"Pip and Posy" The Piggy and Froggy Show	2021	German	de	2023-03-28 10:12:00	15906684	srt	1	dTV KIKA color	25.000	1	40	14584834	tv	http://www.opensubtitles.org/subtitles/9481952/pip-and-posy-the-piggy-and-froggy-show-de
9481953	Mummies	2023	Spanish	es	2023-03-28 10:12:47	23177868	srt	2	Mummies 2023_05_Spain	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/9481953/mummies-es
9481954	"Rain Dogs" Episode #1.4	2023	Dutch	nl	2023-03-28 10:16:45	26351000	srt	1	 Rain.Dogs.S01E04.Didion.Hell.1080p.HMAX.WEB-DL.DDP5.1.H.264-playWEB	23.976	1	4	19050000	tv	http://www.opensubtitles.org/subtitles/9481954/rain-dogs-episode-1-4-nl
9481955	Avatar: The Way of Water	2022	French	fr	2023-03-28 10:18:31	1630029	srt	1	Avatar.The.Way.of.Water.2022.1080p.WEB-DL.DDP5.1.Atmos.H.264-CMRG	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/9481955/avatar-the-way-of-water-fr
9481956	"Godfather of Harlem" All Roads Lead to Malcolm	2023	Finnish	fi	2023-03-28 10:18:35	24222620	srt	1	 Godfather.of.Harlem.S03E07.720p.WEBRip.x265-MiNX	23.976	3	7	8080122	tv	http://www.opensubtitles.org/subtitles/9481956/godfather-of-harlem-all-roads-lead-to-malcolm-fi
9481957	"I Am Georgina" Nada es perfecto	2022	Finnish	fi	2023-03-28 10:21:40	27236484	srt	1	I.Am.Georgina.S02E01.1080p.NF.WEB-DL.DUAL.DDP5.1.x264-WDYM	25.000	2	1	15494864	tv	http://www.opensubtitles.org/subtitles/9481957/i-am-georgina-nada-es-perfecto-fi
9481958	"I Am Georgina" La vida sigue	2023	Finnish	fi	2023-03-28 10:21:59	27236487	srt	1	I.Am.Georgina.S02E02.1080p.NF.WEB-DL.DUAL.DDP5.1.x264-WDYM	25.000	2	2	15494864	tv	http://www.opensubtitles.org/subtitles/9481958/i-am-georgina-la-vida-sigue-fi
9481959	"I Am Georgina" Una para todas y toda para una	2023	Finnish	fi	2023-03-28 10:22:22	27236491	srt	1	I.Am.Georgina.S02E03.1080p.NF.WEB-DL.DUAL.DDP5.1.x264-WDYM	25.000	2	3	15494864	tv	http://www.opensubtitles.org/subtitles/9481959/i-am-georgina-una-para-todas-y-toda-para-una-fi
9481960	"I Am Georgina" La decisión de Gio		Finnish	fi	2023-03-28 10:22:44	27236493	srt	1	I.Am.Georgina.S02E04.1080p.NF.WEB-DL.DUAL.DDP5.1.x264-WDYM	25.000	2	4	15494864	tv	http://www.opensubtitles.org/subtitles/9481960/i-am-georgina-la-decision-de-gio-fi
9481961	"I Am Georgina" Sueños cumplidos		Finnish	fi	2023-03-28 10:23:23	27236496	srt	1	I.Am.Georgina.S02E05.1080p.NF.WEB-DL.DUAL.DDP5.1.x264-WDYM	25.000	2	5	15494864	tv	http://www.opensubtitles.org/subtitles/9481961/i-am-georgina-suenos-cumplidos-fi
9481962	"I Am Georgina" El futuro es ahora		Finnish	fi	2023-03-28 10:23:30	27236500	srt	1	I.Am.Georgina.S02E06.1080p.NF.WEB-DL.DUAL.DDP5.1.x264-WDYM	25.000	2	6	15494864	tv	http://www.opensubtitles.org/subtitles/9481962/i-am-georgina-el-futuro-es-ahora-fi
9481963	Avatar: The Way of Water	2022	Finnish	fi	2023-03-28 10:24:54	1630029	srt	1	Avatar.The.Way.of.Water.2022.1080p.WEB.x264.DD5.1-CRiXUS	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/9481963/avatar-the-way-of-water-fi
9481965	"Pip and Posy" Mission: Explore		German	de	2023-03-28 10:28:21	15964760	srt	1	dTV KIKA color	25.000	1	41	14584834	tv	http://www.opensubtitles.org/subtitles/9481965/pip-and-posy-mission-explore-de
9481966	"Pip and Posy" Goal!		German	de	2023-03-28 10:28:47	15964722	srt	1	dTV KIKA color	25.000	1	42	14584834	tv	http://www.opensubtitles.org/subtitles/9481966/pip-and-posy-goal-de
9481967	"Pip and Posy" A Good Scare		German	de	2023-03-28 10:29:19	15964728	srt	1	dTV KIKA color	25.000	1	43	14584834	tv	http://www.opensubtitles.org/subtitles/9481967/pip-and-posy-a-good-scare-de
9481968	"Pip and Posy" It's Not a Ball!		German	de	2023-03-28 10:29:49	15964694	srt	1	dTV KIKA color	25.000	1	44	14584834	tv	http://www.opensubtitles.org/subtitles/9481968/pip-and-posy-it-s-not-a-ball-de
9481969	"Pip and Posy" Keep Posy Out		German	de	2023-03-28 10:30:18	15964744	srt	1	dTV KIKA color	25.000	1	45	14584834	tv	http://www.opensubtitles.org/subtitles/9481969/pip-and-posy-keep-posy-out-de
9481970	"Pip and Posy" Picture Perfect		German	de	2023-03-28 10:30:44	15964754	srt	1	dTV KIKA color	25.000	1	46	14584834	tv	http://www.opensubtitles.org/subtitles/9481970/pip-and-posy-picture-perfect-de
9481971	"Pip and Posy" The Grumpy Pebble		German	de	2023-03-28 10:31:08	15964730	srt	1	dTV KIKA color	25.000	1	47	14584834	tv	http://www.opensubtitles.org/subtitles/9481971/pip-and-posy-the-grumpy-pebble-de
9481972	"Pip and Posy" The Action Quiz		German	de	2023-03-28 10:31:38	15964740	srt	1	dTV KIKA color	25.000	1	48	14584834	tv	http://www.opensubtitles.org/subtitles/9481972/pip-and-posy-the-action-quiz-de
9481973	"Pip and Posy" Snow Thanks		German	de	2023-03-28 10:32:04	15964716	srt	1	dTV KIKA color	25.000	1	49	14584834	tv	http://www.opensubtitles.org/subtitles/9481973/pip-and-posy-snow-thanks-de
9481974	"Pip and Posy" Snow Coaches		German	de	2023-03-28 10:32:28	15964786	srt	1	dTV KIKA color	25.000	1	50	14584834	tv	http://www.opensubtitles.org/subtitles/9481974/pip-and-posy-snow-coaches-de
9481975	"Pip and Posy" The Winter Show		German	de	2023-03-28 10:36:38	15964774	srt	1	dTV KIKA color	25.000	1	52	14584834	tv	http://www.opensubtitles.org/subtitles/9481975/pip-and-posy-the-winter-show-de
9481976	"Pip and Posy" Ready Steady Snow		German	de	2023-03-28 10:38:10	15964734	srt	1	dTV KIKA color	25.000	1	51	14584834	tv	http://www.opensubtitles.org/subtitles/9481976/pip-and-posy-ready-steady-snow-de
9481977	The Last of Us	2023	Finnish	fi	2023-03-28 10:42:17	3581920	srt	1	The.Last.of.Us.S01E00.Making.of.The.Last.of.Us.1080p.HEVC.x265-MeGusta.mkv	23.976	0	0	0	tv	http://www.opensubtitles.org/subtitles/9481977/the-last-of-us-fi
9481978	"Dog Loves Books" Dog Loves Diggers	2020	German	de	2023-03-28 10:44:19	13452520	srt	1	dTV KIKA color	25.000	1	20	12937306	tv	http://www.opensubtitles.org/subtitles/9481978/dog-loves-books-dog-loves-diggers-de
9481979	Avatar: The Way of Water	2022	Bulgarian	bg	2023-03-28 10:44:50	1630029	srt	1	 Avatar.The.Way.of.Water.2022.1080p.WEB-DL.DDP5.1.Atmos.H.264-CMRG	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/9481979/avatar-the-way-of-water-bg
9481980	"Dog Loves Books" Dog Loves Pirates	2020	German	de	2023-03-28 10:45:00	13452522	srt	1	dTV KIKA color	25.000	1	21	12937306	tv	http://www.opensubtitles.org/subtitles/9481980/dog-loves-books-dog-loves-pirates-de
9481981	Mummies	2023	Croatian	hr	2023-03-28 10:45:07	23177868	srt	1	 Mummies.2023.CROSubs.WEBRip.XviD-metalcamp	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/9481981/mummies-hr
9481982	"Dog Loves Books" Dog Loves Portraits	2020	German	de	2023-03-28 10:46:12	13452526	srt	1	dTV KIKA color	25.000	1	22	12937306	tv	http://www.opensubtitles.org/subtitles/9481982/dog-loves-books-dog-loves-portraits-de
9481983	"Rain Dogs" Episode #1.4	2023	Croatian	hr	2023-03-28 10:46:25	26351000	srt	1	Rain.Dogs.S01E04.WEB.x265-MiNX	0.000	1	4	19050000	tv	http://www.opensubtitles.org/subtitles/9481983/rain-dogs-episode-1-4-hr
9481984	"Dog Loves Books" Dog Loves Castaways	2020	German	de	2023-03-28 10:47:00	13452528	srt	1	dTV KIKA color	25.000	1	23	12937306	tv	http://www.opensubtitles.org/subtitles/9481984/dog-loves-books-dog-loves-castaways-de
9481985	"Dog Loves Books" Dog Loves Time Travel	2020	German	de	2023-03-28 10:47:43	13452530	srt	1	dTV KIKA color	25.000	1	24	12937306	tv	http://www.opensubtitles.org/subtitles/9481985/dog-loves-books-dog-loves-time-travel-de
9481986	"Perry Mason" Episode #2.4	2023	Croatian	hr	2023-03-28 10:47:49	16433676	srt	1	Perry.Mason.2020.S02E04.10bit.WEBRip.2CH.x265.HEVC-PSA	0.000	2	4	2077823	tv	http://www.opensubtitles.org/subtitles/9481986/perry-mason-episode-2-4-hr
9481987	"Dog Loves Books" Dog Loves a Book Again	2020	German	de	2023-03-28 10:48:23	13452532	srt	1	dTV KIKA color	25.000	1	25	12937306	tv	http://www.opensubtitles.org/subtitles/9481987/dog-loves-books-dog-loves-a-book-again-de
9481988	"Hotel Mondial" Nachts im Hotel		German	de	2023-03-28 10:51:44	23183746	srt	1	dTV ZDF color	25.000	1	10	22798806	movie	http://www.opensubtitles.org/subtitles/9481988/hotel-mondial-nachts-im-hotel-de
9481989	"SOKO Hamburg" Tödliche Ernte	2018	German	de	2023-03-28 10:55:45	7985960	srt	1	dTV ZDF color	25.000	1	2	7853214	tv	http://www.opensubtitles.org/subtitles/9481989/soko-hamburg-todliche-ernte-de
9481990	The Angelic Conversation	1985	Polish	pl	2023-03-28 10:56:30	88722	srt	1	The.Angelic.Conversation.1985.720p.BluRay.H264.AAC-RARBG	0.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/9481990/the-angelic-conversation-pl
9481991	The Texas Chain Saw Massacre	1974	Arabic	ar	2023-03-28 10:58:12	72271	srt	1	The.Texas.Chain.Saw.Massacre.1974.1080p.BrRip.x264	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/9481991/the-texas-chain-saw-massacre-ar
9481992	"All American: Homecoming" Diary	2023	English	en	2023-03-28 11:04:14	27078200	srt	1	 All.American.Homecoming.S02E15.1080p.WEB.h264-ELEANOR	23.976	2	15	14088994	tv	http://www.opensubtitles.org/subtitles/9481992/all-american-homecoming-diary-en
9481993	"All American" United in Grief	2023	English	en	2023-03-28 11:06:08	26769308	srt	1	 All.American.S05E15.720p.WEB.H264-CAKES	23.976	5	15	7414406	tv	http://www.opensubtitles.org/subtitles/9481993/all-american-united-in-grief-en
9481994	I Care a Lot	2020	German	de	2023-03-28 11:06:55	9893250	srt	1	dTV SRF color	25.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/9481994/i-care-a-lot-de
9481995	Death on the Nile	1978	German	de	2023-03-28 11:10:24	77413	srt	1	dTV SRF color	25.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/9481995/death-on-the-nile-de
9481996	Bambola	1996	Spanish	es	2023-03-28 11:11:29	115794	srt	1	Bambola 1996 720p WEBRip x264  YTS.MX	23.980	0	0	0	movie	http://www.opensubtitles.org/subtitles/9481996/bambola-es
9481997	Prom Night	2008	Dutch	nl	2023-03-28 11:14:44	926129	srt	1	Prom.Night.2008.UNRATED.1080p.BluRay.x265-RARBG	0.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/9481997/prom-night-nl
9481999	"A Year on Planet Earth" Winter	2022	English	en	2023-03-28 11:23:17	24248956	srt	1	 A.Year.On.Planet.Earth.S01E01.WEBRip.x264	25.000	1	1	21876222	tv	http://www.opensubtitles.org/subtitles/9481999/a-year-on-planet-earth-winter-en
9482000	"A Year on Planet Earth" Spring	2022	English	en	2023-03-28 11:23:17	24248960	srt	1	 A.Year.On.Planet.Earth.S01E02.WEBRip.x264	25.000	1	2	21876222	tv	http://www.opensubtitles.org/subtitles/9482000/a-year-on-planet-earth-spring-en
9482001	"A Year on Planet Earth" Summer	2022	English	en	2023-03-28 11:23:17	24248970	srt	1	 A.Year.On.Planet.Earth.S01E03.WEBRip.x264	25.000	1	3	21876222	tv	http://www.opensubtitles.org/subtitles/9482001/a-year-on-planet-earth-summer-en
9482002	"A Year on Planet Earth" Autumn	2022	English	en	2023-03-28 11:23:17	24248976	srt	1	 A.Year.On.Planet.Earth.S01E04.WEBRip.x264	25.000	1	4	21876222	tv	http://www.opensubtitles.org/subtitles/9482002/a-year-on-planet-earth-autumn-en
9482003	"A Year on Planet Earth" Full Circle	2022	English	en	2023-03-28 11:23:17	24248984	srt	1	 A.Year.On.Planet.Earth.S01E05.WEBRip.x264	25.000	1	5	21876222	tv	http://www.opensubtitles.org/subtitles/9482003/a-year-on-planet-earth-full-circle-en
9482004	"A Year on Planet Earth" A Year on My Planet Earth	2022	English	en	2023-03-28 11:23:17	24248992	srt	1	 A.Year.On.Planet.Earth.S01E06.WEBRip.x264	25.000	1	6	21876222	tv	http://www.opensubtitles.org/subtitles/9482004/a-year-on-planet-earth-a-year-on-my-planet-earth-en
9482006	"A Year on Planet Earth" Winter	2022	English	en	2023-03-28 11:24:00	24248956	srt	1	 A.Year.On.Planet.Earth.S01E01.WEBRip.x264	25.000	1	1	21876222	tv	http://www.opensubtitles.org/subtitles/9482006/a-year-on-planet-earth-winter-en
9482007	"A Year on Planet Earth" Spring	2022	English	en	2023-03-28 11:24:00	24248960	srt	1	 A.Year.On.Planet.Earth.S01E02.WEBRip.x264	25.000	1	2	21876222	tv	http://www.opensubtitles.org/subtitles/9482007/a-year-on-planet-earth-spring-en
9482008	"A Year on Planet Earth" Summer	2022	English	en	2023-03-28 11:24:00	24248970	srt	1	 A.Year.On.Planet.Earth.S01E03.WEBRip.x264	25.000	1	3	21876222	tv	http://www.opensubtitles.org/subtitles/9482008/a-year-on-planet-earth-summer-en
9482009	"A Year on Planet Earth" Autumn	2022	English	en	2023-03-28 11:24:00	24248976	srt	1	 A.Year.On.Planet.Earth.S01E04.WEBRip.x264	25.000	1	4	21876222	tv	http://www.opensubtitles.org/subtitles/9482009/a-year-on-planet-earth-autumn-en
9482010	"A Year on Planet Earth" Full Circle	2022	English	en	2023-03-28 11:24:00	24248984	srt	1	 A.Year.On.Planet.Earth.S01E05.WEBRip.x264	25.000	1	5	21876222	tv	http://www.opensubtitles.org/subtitles/9482010/a-year-on-planet-earth-full-circle-en
9482011	"A Year on Planet Earth" A Year on My Planet Earth	2022	English	en	2023-03-28 11:24:00	24248992	srt	1	 A.Year.On.Planet.Earth.S01E06.WEBRip.x264	25.000	1	6	21876222	tv	http://www.opensubtitles.org/subtitles/9482011/a-year-on-planet-earth-a-year-on-my-planet-earth-en
9482012	Rheingold	2022	English	en	2023-03-28 11:30:10	15536668	srt	1	Rheingold.2022.German.1080p.BluRay.x264-DETAiLS	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/9482012/rheingold-en
9482013	Rheingold	2022	German	de	2023-03-28 11:31:16	15536668	srt	1	Rheingold.2022.GERMAN.1080p.BluRay.x264.DTS-FGT	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/9482013/rheingold-de
9482015	"The Uncanny Counter" Episode #1.6	2020	Bulgarian	bg	2023-03-28 11:40:46	13565804	srt	1	The Uncanny Counter (2020)	23.976	1	6	13273826	tv	http://www.opensubtitles.org/subtitles/9482015/the-uncanny-counter-episode-1-6-bg
9482016	"Young Lady and Gentleman" Episode #1.1	2021	Portuguese (BR)	pb	2023-03-28 11:42:08	15940718	srt	1	Young.Lady.and.Gentleman.S01E01.1080p.NF.WEB-DL.AAC2.0.x264-HBO	29.970	1	1	15514606	tv	http://www.opensubtitles.org/subtitles/9482016/young-lady-and-gentleman-episode-1-1-pb
